trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
d,1,5.752000093,1,0,100,10,1,99,i5_50_R.jpg,d,50,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,3.986999989,1,0,100,39,1,99,i18_150_R.jpg,d,150,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,4.638000011,1,0,100,57,1,99,i26_150_R.jpg,d,150,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,1,1.402000189,1,0,100,9,1,99,i5_0.jpg,s,0,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,2.799999952,1,0,100,30,1,99,i14_50_R.jpg,d,50,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,1,1.16899991,1,0,100,62,1,99,i29_0.jpg,s,0,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,1,3.016000032,1,0,100,4,1,99,i2_100.jpg,s,100,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,3.468999863,1,0,100,16,1,99,i8_50_R.jpg,d,50,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,3.722000122,1,0,100,44,1,99,i20_150_R.jpg,d,150,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,0,6.332000017,1,0,100,82,1,99,i38_100_R.jpg,d,100,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,2.549000025,1,0,100,46,1,99,i21_150_R.jpg,d,150,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,1,4.417000055,1,0,100,22,1,99,i10_100.jpg,s,100,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,1,3.438999891,1,0,100,88,1,99,i40_150.jpg,s,150,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,1,1.867000103,1,0,100,41,1,99,i19_50.jpg,s,50,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,1,1.269999981,1,0,100,94,1,99,i44_0.jpg,s,0,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,2.184000015,1,0,100,52,1,99,i24_150_R.jpg,d,150,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,1,1.217999935,1,0,100,75,1,99,i35_0.jpg,s,0,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,0,1.484999895,1,0,100,13,1,99,i6_100.jpg,s,100,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,2.78399992,1,0,100,85,1,99,i39_100_R.jpg,d,100,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,0,3.772000074,1,0,100,8,1,99,i4_100.jpg,s,100,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,4.039000034,1,0,100,35,1,99,i16_150_R.jpg,d,150,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,2.48300004,1,0,100,28,1,99,i13_150_R.jpg,d,150,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,3.802999973,1,0,100,33,1,99,i15_150_R.jpg,d,150,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,1,3.204999924,1,0,100,74,1,99,i34_150.jpg,s,150,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,3.968000174,1,0,100,87,1,99,i40_100_R.jpg,d,100,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
