trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
s,1,1.446999788,1,0,100,18,1,99,i9_0.jpg,s,0,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,3.846999884,1,0,100,5,1,99,i3_50_R.jpg,d,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,1.960999966,1,0,100,41,1,99,i19_50.jpg,s,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,2.082000017,1,0,100,38,1,99,i18_50.jpg,s,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,5.960000038,1,0,100,66,1,99,i30_150.jpg,s,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,2.161000013,1,0,100,88,1,99,i40_150.jpg,s,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,6.820000172,1,0,100,12,1,99,i6_50_R.jpg,d,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,4.309999943,1,0,100,25,1,99,i12_50_R.jpg,d,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,7.795000076,1,0,100,31,1,99,i14_150_R.jpg,d,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,9.745000124,1,0,100,35,1,99,i16_150_R.jpg,d,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,1.878000021,1,0,100,64,1,99,i29_150.jpg,s,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,2.04399991,1,0,100,43,1,99,i20_50.jpg,s,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,3.870000124,1,0,100,90,1,99,i41_150.jpg,s,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,2.197000027,1,0,100,72,1,99,i33_150.jpg,s,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,3.378000021,1,0,100,23,1,99,i11_50_R.jpg,d,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,5.062999964,1,0,100,87,1,99,i40_100_R.jpg,d,100,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,2.148000002,1,0,100,81,1,99,i37_150.jpg,s,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,1.84499979,1,0,100,34,1,99,i16_50.jpg,s,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,0,3.048000097,1,0,100,54,1,99,i25_50.jpg,s,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,5.362999916,1,0,100,44,1,99,i20_150_R.jpg,d,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
